Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
1.006,2018-04-15 05:12:33,62.166000000000004,1493.0,-106.98053999999999,17.01268,1.0,27.1182,27.1177,5.3776459999999995,9.081419,0.11767000000000001,18.3581,2.8251,0.27326999999999996,0.0,2.8251,0.0392,2.5049,0.0,1.693,0.0,0.523,0.0,2.5049,33.9202,108.4164,21.8672,96.4421,6.1399,187.77200000000002,93.369,False,2018-04-15 05:13:35.166
2.012,2018-04-15 05:12:33,68.908,1655.0,-106.98053999999999,17.01267,2.0,27.096,27.0939,5.42991,5.11182,0.12763,11.539,4.7475,0.018563999999999997,0.0,4.7475,0.0425,2.7314,0.0,3.5708,0.0,-0.0693,0.0,2.7314,34.3067,25.086,22.1652,12.5503,6.4195,196.26,97.82,False,2018-04-15 05:13:41.908
3.0180000000000002,2018-04-15 05:12:33,77.145,1852.0,-106.98053999999999,17.01266,3.0,27.1491,27.1465,5.42595,5.469912,0.11954000000000001,12.3686,4.5403,0.054091,0.0,4.5403,0.0399,2.754,0.0,4.7023,0.0,0.0292,0.0,2.754,34.2393,34.553,22.0975,22.3345,6.4525,197.28400000000002,98.37,False,2018-04-15 05:13:50.145
4.024,2018-04-15 05:12:33,82.868,1990.0,-106.98053999999999,17.01266,4.0,27.1359,27.1393,5.425092,5.448622,0.1297,12.3738,4.5345,0.051592,0.0,4.5345,0.0432,2.7527,0.0,4.4628,0.0,0.0109,0.0,2.7527,34.2426,34.4073,22.1044,22.2272,6.4694,197.801,98.609,False,2018-04-15 05:13:55.868
5.03,2018-04-15 05:12:33,88.48700000000001,2125.0,-106.98053999999999,17.01266,5.0,26.9943,26.9592,5.419351,5.427428,0.13896,12.3777,4.5301,0.050555,0.0,4.5301,0.0463,2.7663,0.0,4.4644,0.0,0.0042,0.0,2.7663,34.3058,34.3894,22.1971,22.2713,6.5377,199.86900000000003,99.45100000000001,False,2018-04-15 05:14:01.487
6.0360000000000005,2018-04-15 05:12:33,90.70299999999999,2178.0,-106.98053999999999,17.01266,6.0,26.8729,26.8654,5.4150480000000005,5.422293,0.14893,12.3794,4.5282,0.050671,0.0,4.5282,0.0496,2.7873,0.0,4.4653,0.0,0.0049,0.0,2.7873,34.3647,34.4219,22.2801,22.3257,6.5969,201.66299999999998,100.182,False,2018-04-15 05:14:03.703
7.042000000000001,2018-04-15 05:12:33,95.844,2301.0,-106.98053999999999,17.01266,7.0,27.047,26.9954,5.4218589999999995,5.423732,0.15117,12.3747,4.5335,0.050671,0.0,4.5335,0.0504,2.7687,0.0,4.4668,0.0,0.0049,0.0,2.7687,34.2842,34.3356,22.1642,22.2194,6.5112,199.065,99.12200000000001,False,2018-04-15 05:14:08.844
8.048,2018-04-15 05:12:33,99.681,2393.0,-106.98056000000001,17.01266,8.0,27.0704,27.0186,5.422721,5.423386,0.14659,12.373,4.5355,0.050671,0.0,4.5355,0.0489,2.7636,0.0,4.4675,0.0,0.0049,0.0,2.7636,34.2728,34.3158,22.1483,22.1971,6.5058,198.905,99.073,False,2018-04-15 05:14:12.681
9.054,2018-04-15 05:12:33,103.21700000000001,2478.0,-106.98056000000001,17.01266,9.0,26.8686,26.9167,5.415109999999999,5.41862,0.15162,12.3775,4.5303,0.050671,0.0,4.5303,0.0505,2.7911,0.0,4.4689,0.0,0.0049,0.0,2.7911,34.3674,34.3568,22.2838,22.2605,6.6243,202.5,100.59200000000001,False,2018-04-15 05:14:16.217
10.06,2018-04-15 05:12:33,107.631,2584.0,-106.98056000000001,17.01266,10.0,26.5941,26.6004,5.406961,5.408116000000001,0.17045,12.3839,4.5231,0.050671,0.0,4.5231,0.0568,2.8158,0.0,4.4709,0.0,0.0049,0.0,2.8158,34.5129,34.5165,22.4804,22.4811,6.7116,205.13099999999997,101.538,False,2018-04-15 05:14:20.631
11.065999999999999,2018-04-15 05:12:33,112.415,2699.0,-106.98055,17.01266,11.0,26.5781,26.5744,5.408526,5.409507,0.17542,12.3837,4.5233,0.050671,0.0,4.5233,0.0585,2.8201,-2.0449999999999998e-07,4.4726,0.0,0.0049,0.0,2.8201,34.5358,34.5456,22.5028,22.5113,6.7137,205.188,101.555,False,2018-04-15 05:14:25.415
12.072000000000001,2018-04-15 05:12:33,133.533,3206.0,-106.98055,17.01267,12.0,26.6022,26.6097,5.40977,5.410563,0.16525,12.3832,4.5239,0.050671,0.0,4.5239,0.0551,2.817,0.0,4.4807,0.0,0.0049,0.0,2.817,34.5264,34.5265,22.4881,22.4859,6.7076,205.007,101.499,False,2018-04-15 05:14:46.533
13.078,2018-04-15 05:12:33,217.47799999999998,5220.0,-106.98056000000001,17.01268,13.0,26.5924,26.5946,5.414061,5.414512,0.15471,12.3822,4.525,0.050671,0.0,4.525,0.0516,2.8127,0.0,4.504,0.0,0.0049,0.0,2.8127,34.5642,34.5658,22.5198,22.5203,6.7078,205.00599999999997,101.507,False,2018-04-15 05:16:10.478
14.084000000000001,2018-04-15 05:12:33,224.285,5384.0,-106.98056000000001,17.01268,14.0,26.6084,26.61,5.4182879999999995,5.41869,0.16595,12.3812,4.5262,0.050671,0.0,4.5262,0.0553,2.8108,0.0,4.5037,0.0,0.0049,0.0,2.8108,34.5823,34.584,22.5284,22.5292,6.6752,204.00599999999997,101.05,False,2018-04-15 05:16:17.285
15.09,2018-04-15 05:12:33,226.42700000000002,5435.0,-106.98056000000001,17.01268,15.0,26.5139,26.5131,5.412008999999999,5.412053,0.16508,12.3838,4.5232,0.050671,0.0,4.5232,0.055,2.8133,0.0,4.5055,0.0,0.0049,0.0,2.8133,34.6077,34.6086,22.5775,22.5784,6.715,205.21400000000003,101.508,False,2018-04-15 05:16:19.427
16.096,2018-04-15 05:12:33,229.31099999999998,5504.0,-106.98055,17.01266,16.0,26.4233,26.4252,5.404501,5.40475,0.17452,12.3837,4.5233,0.050671,0.0,4.5233,0.0582,2.8221,0.0,4.5069,0.0,0.0049,0.0,2.8221,34.6213,34.6217,22.6163,22.616,6.7418,206.024,101.766,False,2018-04-15 05:16:22.311
17.102,2018-04-15 05:12:33,231.172,5549.0,-106.98056000000001,17.01267,17.0,26.3483,26.3487,5.397035,5.397202,0.17675,12.3881,4.5184,0.050671,0.0,4.5184,0.0589,2.8274,0.0,4.5077,0.0,0.0049,0.0,2.8274,34.6235,34.6244,22.6416,22.6421,6.7762,207.072,102.15899999999999,False,2018-04-15 05:16:24.172
18.108,2018-04-15 05:12:33,232.885,5590.0,-106.98056000000001,17.01268,18.0,26.1869,26.1868,5.376469999999999,5.3765529999999995,0.17075,12.3899,4.5163,0.050671,0.0,4.5163,0.0569,2.8329,0.0,4.5083,0.0,0.0049,0.0,2.8329,34.5959,34.5967,22.6715,22.672,6.806,207.975,102.315,False,2018-04-15 05:16:25.885
19.114,2018-04-15 05:12:33,234.31400000000002,5625.0,-106.98056000000001,17.01268,19.0,26.1489,26.1501,5.375075,5.375398000000001,0.16951,12.3906,4.5156,0.050671,0.0,4.5156,0.0565,2.8375,0.0,4.5095,0.0,0.0049,0.0,2.8375,34.6142,34.6157,22.6972,22.6979,6.8261,208.585,102.56299999999999,False,2018-04-15 05:16:27.314
20.121,2018-04-15 05:12:33,236.09099999999998,5667.0,-106.98056000000001,17.01268,20.0,26.086,26.0849,5.3696410000000006,5.369689,0.18395,12.3908,4.5153,0.050671,0.0,4.5153,0.0613,2.8349,0.0,4.51,0.0,0.0049,0.0,2.835,34.622,34.6231,22.7228,22.7239,6.8146,208.227,102.286,False,2018-04-15 05:16:29.091
21.127,2018-04-15 05:12:33,239.31900000000002,5745.0,-106.98056000000001,17.01268,21.0,26.1065,26.1139,5.371969,5.372672000000001,0.18972999999999998,12.3902,4.516,0.050671,0.0,4.516,0.0633,2.8303,0.0,4.5106,0.0,0.0049,0.0,2.8304,34.6231,34.6226,22.7173,22.7145,6.8026,207.863,102.14200000000001,False,2018-04-15 05:16:32.319
22.133000000000003,2018-04-15 05:12:33,241.667,5801.0,-106.98056000000001,17.01268,22.0,26.0427,26.0417,5.366418,5.366366999999999,0.16323,12.3922,4.5136,0.050671,0.0,4.5136,0.0544,2.8355,0.0,4.5115,0.0,0.0049,0.0,2.8355,34.6306,34.631,22.7429,22.7435,6.8371,208.91099999999997,102.555,False,2018-04-15 05:16:34.667
23.139,2018-04-15 05:12:33,242.922,5831.0,-106.98056000000001,17.01268,23.0,26.0561,26.0571,5.367649,5.367808,0.16713,12.3954,4.5101,0.050671,0.0,4.5101,0.0557,2.8374,0.0,4.5118,0.0,0.0049,0.0,2.8374,34.6291,34.6295,22.7377,22.7377,6.8352,208.854,102.54799999999999,False,2018-04-15 05:16:35.922
24.145,2018-04-15 05:12:33,244.257,5863.0,-106.98056000000001,17.01268,24.0,26.0589,26.0587,5.3679120000000005,5.367962,0.16435,12.3926,4.5133,0.050671,0.0,4.5133,0.0548,2.8372,0.0,4.5125,0.0,0.0049,0.0,2.8372,34.6286,34.6291,22.7365,22.737,6.8314,208.739,102.49600000000001,False,2018-04-15 05:16:37.257
25.151,2018-04-15 05:12:33,246.321,5913.0,-106.98056000000001,17.01268,25.0,25.7886,25.7795,5.336072,5.334877,0.20546999999999999,12.396,4.5094,0.050671,0.0,4.5094,0.0685,2.8383,0.0,4.5132,0.0,0.0049,0.0,2.8383,34.601,34.5992,22.7997,22.8011,6.8672,209.81900000000002,102.54899999999999,False,2018-04-15 05:16:39.321
26.156999999999996,2018-04-15 05:12:33,249.666,5993.0,-106.98056000000001,17.01268,26.0,25.6323,25.6173,5.316535,5.31508,0.22626,12.3979,4.5073,0.050671,0.0,4.5073,0.0754,2.8261,0.0,4.5141,0.0,0.0049,0.0,2.8261,34.5764,34.5772,22.8295,22.8347,6.8342,208.805,101.774,False,2018-04-15 05:16:42.666
27.163,2018-04-15 05:12:33,251.78900000000002,6044.0,-106.98056000000001,17.0127,27.0,25.2492,25.2373,5.266133,5.2645480000000004,0.19215,12.3959,4.5096,0.050671,0.0,4.5096,0.0641,2.8073,0.0,4.5157,0.0,0.0049,0.0,2.8073,34.4971,34.4944,22.8871,22.8887,6.8188,208.322,100.84200000000001,False,2018-04-15 05:16:44.789
28.169,2018-04-15 05:12:33,253.183,6077.0,-106.98056000000001,17.0127,28.0,25.0349,25.0328,5.238535,5.238199,0.20920999999999998,12.3993,4.5058,0.050671,0.0,4.5058,0.0697,2.7939,0.0,4.5176,0.0,0.0049,0.0,2.7939,34.4564,34.4555,22.9217,22.9217,6.7845,207.267,99.947,False,2018-04-15 05:16:46.183
29.175,2018-04-15 05:12:33,254.528,6110.0,-106.98056000000001,17.0127,29.0,24.7842,24.7585,5.206883,5.20345,0.22203,12.4021,4.5026,0.050671,0.0,4.5026,0.074,2.7682,0.0,4.5187,0.0,0.0049,0.0,2.7682,34.4126,34.4067,22.9644,22.9677,6.7737,206.928,99.335,False,2018-04-15 05:16:47.528
30.182,2018-04-15 05:12:33,257.619,6184.0,-106.98056000000001,17.01269,30.0,24.8455,24.6572,5.215598,5.19374,0.28107,12.4015,4.5033,0.050671,0.0,4.5033,0.0937,2.7683,0.0,4.5195,0.0,0.0049,0.0,2.7683,34.43,34.4113,22.959,23.0015,6.7326,205.673,98.84700000000001,False,2018-04-15 05:16:50.619
31.188000000000002,2018-04-15 05:12:33,259.782,6236.0,-106.98056000000001,17.01268,31.0,24.1352,24.1236,5.131481,5.130252,0.2699,12.4106,4.493,0.050671,0.0,4.493,0.09,2.6924,0.0,4.5209,0.0,0.0049,0.0,2.6924,34.346,34.3456,23.1082,23.1114,6.5365,199.655,94.76100000000001,False,2018-04-15 05:16:52.782
32.194,2018-04-15 05:12:33,261.17400000000004,6269.0,-106.98056000000001,17.01268,32.0,23.8254,23.8156,5.0972550000000005,5.0961669999999994,0.39002,12.4191,4.4835,0.050671,0.0,4.4835,0.13,2.648,0.0,4.5228,0.0,0.0049,0.0,2.648,34.3262,34.3256,23.1847,23.1871,6.471,197.638,93.3,False,2018-04-15 05:16:54.174
33.2,2018-04-15 05:12:33,263.02,6313.0,-106.98057,17.0127,33.0,23.6344,23.6272,5.076291,5.07543,0.42096000000000006,12.4217,4.4805,0.050671,0.0,4.4805,0.1403,2.6283,0.0,4.5243,0.0,0.0049,0.0,2.6283,34.3147,34.3137,23.2321,23.2334,6.4852,198.063,93.189,False,2018-04-15 05:16:56.020
34.205999999999996,2018-04-15 05:12:33,265.969,6384.0,-106.98056000000001,17.01269,34.0,23.5124,23.4958,5.0634120000000005,5.061585,0.48775,12.4256,4.4761,0.050671,0.0,4.4761,0.1626,2.6073,0.0,4.5259,0.0,0.0049,0.0,2.6073,34.311,34.3099,23.2649,23.2689,6.4231,196.16099999999997,92.1,False,2018-04-15 05:16:58.969
35.211999999999996,2018-04-15 05:12:33,267.82,6429.0,-106.98056000000001,17.01268,35.0,23.3038,23.2977,5.041988,5.041338,0.46947,12.4299,4.4714,0.050671,0.0,4.4714,0.1565,2.5863,0.0,4.5272,0.0,0.0049,0.0,2.5863,34.3092,34.309,23.3242,23.3258,6.3798,194.828,91.146,False,2018-04-15 05:17:00.820
36.218,2018-04-15 05:12:33,269.183,6461.0,-106.98058,17.0127,36.0,23.1838,23.1797,5.029771,5.029276,0.49335,12.4299,4.4714,0.050671,0.0,4.4714,0.1644,2.5685,0.0,4.5285,0.0,0.0049,0.0,2.5685,34.3089,34.3082,23.3587,23.3594,6.3462,193.793,90.475,False,2018-04-15 05:17:02.183
37.225,2018-04-15 05:12:33,271.79200000000003,6524.0,-106.98057,17.0127,37.0,23.1621,23.1426,5.02779,5.025488,0.6259100000000001,12.4322,4.4688,0.050671,0.0,4.4688,0.2086,2.5667,0.0,4.5305,0.0,0.0049,0.0,2.5666,34.3102,34.3077,23.3661,23.3698,6.3667,194.421,90.735,False,2018-04-15 05:17:04.792
38.231,2018-04-15 05:12:33,275.051,6602.0,-106.98056000000001,17.01269,38.0,23.0908,23.0358,5.019821,5.013881,0.6245,12.4361,4.4645,0.050671,0.0,4.4645,0.2082,2.5407,0.0,4.5328,0.0,0.0049,0.0,2.5406,34.3044,34.3017,23.3822,23.396,6.2227,190.02,88.569,False,2018-04-15 05:17:08.051
39.236999999999995,2018-04-15 05:12:33,276.125,6628.0,-106.98056000000001,17.01268,39.0,22.8217,22.8211,4.990947,4.990813,0.912,12.4591,4.4389,0.050671,0.0,4.4389,0.304,2.5151,0.0,4.5339,0.0,0.0049,0.0,2.5151,34.2921,34.2915,23.4502,23.4499,6.2077,189.548,87.932,False,2018-04-15 05:17:09.125
40.243,2018-04-15 05:12:33,277.329,6657.0,-106.98056000000001,17.01268,40.0,22.7733,22.772,4.9860489999999995,4.985913,1.0409,12.4641,4.4334,0.050671,0.0,4.4334,0.347,2.5043,0.0,4.5356,0.0,0.0049,0.0,2.5043,34.2918,34.2918,23.4638,23.4642,6.1929,189.09400000000002,87.648,False,2018-04-15 05:17:10.329
41.248999999999995,2018-04-15 05:12:33,278.789,6692.0,-106.98056000000001,17.01268,41.0,22.7022,22.6972,4.9785379999999995,4.978029,1.1068,12.4592,4.4388,0.050671,0.0,4.4388,0.3689,2.4856,0.0,4.5373,0.0,0.0049,0.0,2.4855,34.2892,34.2891,23.4821,23.4835,6.122,186.925,86.535,False,2018-04-15 05:17:11.789
42.255,2018-04-15 05:12:33,280.379,6730.0,-106.98056000000001,17.01269,42.0,22.4781,22.4692,4.954663,4.953696,1.2387,12.4639,4.4336,0.050671,0.0,4.4336,0.4129,2.4479,0.0,4.5394,0.0,0.0049,0.0,2.4479,34.2797,34.2792,23.5385,23.5407,6.0101,183.49900000000002,84.61399999999999,False,2018-04-15 05:17:13.379
43.262,2018-04-15 05:12:33,283.622,6808.0,-106.98056000000001,17.0127,43.0,22.4054,22.3848,4.947637,4.945387,1.5782,12.4627,4.4349,0.050671,0.0,4.4349,0.5261,2.4366,0.0,4.5439,0.0,0.0049,0.0,2.4366,34.2819,34.2807,23.5608,23.5657,6.0496,184.701,85.06200000000001,False,2018-04-15 05:17:16.622
44.268,2018-04-15 05:12:33,286.846,6885.0,-106.98056000000001,17.01269,44.0,22.0005,22.0008,4.9065010000000004,4.9063349999999994,1.4237,12.4642,4.4332,0.050671,0.0,4.4332,0.4746,2.3983,0.0,4.5483,0.0,0.0049,0.0,2.3982,34.2799,34.2783,23.673,23.6717,5.8992,180.09099999999998,82.353,False,2018-04-15 05:17:19.846
45.273999999999994,2018-04-15 05:12:33,288.228,6918.0,-106.98056000000001,17.01268,45.0,21.7218,21.7207,4.878554,4.878248999999999,1.483,12.4613,4.4365,0.050671,0.0,4.4365,0.4943,2.3672,0.0,4.5516,0.0,0.0049,0.0,2.3671,34.2809,34.2793,23.7513,23.7504,5.8781,179.43099999999998,81.65100000000001,False,2018-04-15 05:17:21.228
46.28,2018-04-15 05:12:33,289.587,6951.0,-106.98056000000001,17.0127,46.0,21.6537,21.6524,4.871958,4.871663,1.4642,12.4616,4.4361,0.050671,0.0,4.4361,0.4881,2.3783,0.0,4.5542,0.0,0.0049,0.0,2.3782,34.2826,34.2814,23.7715,23.7709,6.0388,184.334,83.78200000000001,False,2018-04-15 05:17:22.587
47.286,2018-04-15 05:12:33,290.97,6984.0,-106.98056000000001,17.0127,47.0,21.5673,21.5652,4.864262999999999,4.863842,1.5133,12.46,4.4379,0.050671,0.0,4.4379,0.5045,2.4059,0.0,4.5562,0.0,0.0049,0.0,2.4058,34.2902,34.2886,23.8012,23.8005,6.1042,186.325,84.56299999999999,False,2018-04-15 05:17:23.970
48.293,2018-04-15 05:12:33,293.741,7051.0,-106.98056000000001,17.01269,48.0,21.5311,21.5143,4.860462999999999,4.858617,1.6369,12.4563,4.442,0.050669,0.0,4.442,0.5456,2.4033,0.0,4.5599,0.0,0.0049,0.0,2.4033,34.2887,34.2875,23.81,23.8137,5.9989,183.11,83.05,False,2018-04-15 05:17:26.741
49.299,2018-04-15 05:12:33,296.197,7110.0,-106.98056000000001,17.01268,49.0,21.3625,21.361,4.841991,4.841658,1.4442,12.4502,4.4488,0.050671,0.0,4.4488,0.4814,2.3315,0.0,4.5638,0.0,0.0049,0.0,2.3315,34.2764,34.2749,23.847,23.8462,5.6927,173.755,78.567,False,2018-04-15 05:17:29.197
50.305,2018-04-15 05:12:33,297.348,7137.0,-106.98056000000001,17.01268,50.0,21.1906,21.1877,4.823803,4.823313,1.4108,12.4444,4.4552,0.050671,0.0,4.4552,0.4703,2.2954,0.0,4.5658,0.0,0.0049,0.0,2.2953,34.2688,34.2672,23.8882,23.8878,5.662,172.81099999999998,77.898,False,2018-04-15 05:17:30.348
51.31100000000001,2018-04-15 05:12:33,298.983,7177.0,-106.98056000000001,17.01268,51.0,21.0533,21.0494,4.809298,4.8087349999999995,1.4889,12.4375,4.4628,0.050671,0.0,4.4628,0.4963,2.2727,0.0,4.5688,0.0,0.0049,0.0,2.2726,34.2628,34.2614,23.921,23.9209,5.6676,172.97799999999998,77.78,False,2018-04-15 05:17:31.983
52.317,2018-04-15 05:12:33,302.763,7267.0,-106.98056000000001,17.01268,52.0,20.912,20.9186,4.794718,4.795273,1.5053,12.4246,4.4773,0.050671,0.0,4.4773,0.5018,2.3186,0.0,4.5738,0.0,0.0049,0.0,2.3185,34.2591,34.2583,23.9565,23.9541,5.9545,181.727,81.506,False,2018-04-15 05:17:35.763
53.324,2018-04-15 05:12:33,305.38599999999997,7330.0,-106.98053999999999,17.01268,53.0,20.7175,20.7179,4.773786,4.773695,1.0771,12.4138,4.4894,0.050671,0.0,4.4894,0.359,2.4005,0.0,4.5778,0.0,0.0049,0.0,2.4004,34.2472,34.2461,23.9998,23.9988,6.216,189.699,84.781,False,2018-04-15 05:17:38.386
54.33,2018-04-15 05:12:33,306.486,7357.0,-106.98055,17.01268,54.0,20.563,20.5611,4.757773,4.757391,1.0373,12.4091,4.4947,0.050671,0.0,4.4947,0.3458,2.4003,0.0,4.5794,0.0,0.0049,0.0,2.4002,34.2424,34.2408,24.0375,24.0369,6.0836,185.653,82.741,False,2018-04-15 05:17:39.486
55.336000000000006,2018-04-15 05:12:33,307.577,7383.0,-106.98056000000001,17.01268,55.0,20.3759,20.3609,4.738321,4.7365900000000005,0.98564,12.4076,4.4964,0.050671,0.0,4.4964,0.3285,2.3633,0.0,4.5811,0.0,0.0049,0.0,2.3633,34.236,34.2341,24.0825,24.085,5.905,180.195,80.03699999999999,False,2018-04-15 05:17:40.577
56.342,2018-04-15 05:12:33,308.97700000000003,7416.0,-106.98056000000001,17.01268,56.0,20.2198,20.2208,4.723209,4.723028,1.064,12.4046,4.4997,0.050671,0.0,4.4997,0.3546,2.3047,0.0,4.583,0.0,0.0049,0.0,2.3046,34.2395,34.2372,24.1265,24.1246,5.7675,175.99200000000002,77.952,False,2018-04-15 05:17:41.977
57.349,2018-04-15 05:12:33,312.737,7507.0,-106.98055,17.01268,57.0,20.2661,20.3032,4.728717,4.732359,1.1224,12.4048,4.4995,0.050671,0.0,4.4995,0.3741,2.2808,0.0,4.5876,0.0,0.0049,0.0,2.2807,34.2463,34.2458,24.1196,24.1093,5.7573,175.679,77.883,False,2018-04-15 05:17:45.737
58.355,2018-04-15 05:12:33,314.65,7553.0,-106.98056000000001,17.01268,58.0,20.1055,20.1048,4.713826999999999,4.713587,0.95863,12.4007,4.5041,0.050671,0.0,4.5041,0.3195,2.1849,0.0,4.5898,0.0,0.0049,0.0,2.1847,34.2552,34.2539,24.1688,24.168,5.202,158.73,70.168,False,2018-04-15 05:17:47.650
59.361000000000004,2018-04-15 05:12:33,315.82099999999997,7581.0,-106.98056000000001,17.01268,59.0,20.0357,20.0333,4.710257,4.709868,0.9538200000000001,12.3994,4.5056,0.050671,0.0,4.5056,0.3179,2.0753,0.0,4.5909,0.0,0.0049,0.0,2.0751,34.2826,34.2814,24.2081,24.2078,4.8166,146.964,64.89699999999999,False,2018-04-15 05:17:48.821
60.368,2018-04-15 05:12:33,317.866,7630.0,-106.98055,17.01268,60.0,19.9667,19.9568,4.7046470000000005,4.70376,1.1389,12.3958,4.5096,0.050704,0.0,4.5096,0.3796,1.9849,0.0,3.8324,0.0,0.0052,0.0,1.9846,34.2926,34.2935,24.2339,24.2371,4.7108,143.731,63.394,False,2018-04-15 05:17:50.866
61.373999999999995,2018-04-15 05:12:33,320.918,7703.0,-106.98053999999999,17.01268,61.0,19.861,19.8914,4.697669,4.699325,1.1148,12.3889,4.5175,0.050666,0.0,4.5175,0.3716,1.8488,0.0,4.6463,0.0,0.0049,0.0,1.8485,34.3215,34.3102,24.2836,24.267,4.2156,128.615,56.629,False,2018-04-15 05:17:53.918
62.38,2018-04-15 05:12:33,322.866,7750.0,-106.98056000000001,17.01268,62.0,19.724,19.719,4.68509,4.684538,0.9888,12.3861,4.5206,0.050671,0.0,4.5206,0.3296,1.7559,0.0,4.5959,0.0,0.0049,0.0,1.7556,34.3301,34.3296,24.3259,24.3269,3.943,120.294,52.838,False,2018-04-15 05:17:55.866
63.386,2018-04-15 05:12:33,324.716,7794.0,-106.98056000000001,17.01268,63.0,19.5343,19.5303,4.667446,4.666881,0.8245,12.3848,4.522,0.050671,0.0,4.522,0.2748,1.6609,0.0,4.5979,0.0,0.0049,0.0,1.6605,34.3402,34.3388,24.3829,24.3828,3.5693,108.889,47.667,False,2018-04-15 05:17:57.716
64.393,2018-04-15 05:12:33,326.13599999999997,7828.0,-106.98056000000001,17.01268,64.0,19.2722,19.2627,4.642964,4.641952,0.7660600000000001,12.3788,4.5288,0.050671,0.0,4.5288,0.2554,1.5504,0.0,4.6,0.0,0.0049,0.0,1.55,34.3532,34.3526,24.4603,24.4623,3.1246,95.31299999999999,41.531000000000006,False,2018-04-15 05:17:59.136
65.399,2018-04-15 05:12:33,327.806,7868.0,-106.98056000000001,17.01268,65.0,19.0489,19.0466,4.6247940000000005,4.624462,0.77453,12.3759,4.5322,0.050671,0.0,4.5322,0.2582,1.3972,0.0,4.602,0.0,0.0049,0.0,1.3968,34.3865,34.3856,24.5428,24.5427,2.606,79.48899999999999,34.501,False,2018-04-15 05:18:00.806
66.405,2018-04-15 05:12:33,329.89300000000003,7918.0,-106.98056000000001,17.01268,66.0,18.995,18.9952,4.624249,4.624111,0.7361300000000001,12.3756,4.5325,0.050671,0.0,4.5325,0.2454,1.2475,0.0,4.6033,0.0,0.0049,0.0,1.247,34.4263,34.4249,24.587,24.5859,2.2855,69.708,30.232,False,2018-04-15 05:18:02.893
67.41199999999999,2018-04-15 05:12:33,333.217,7998.0,-106.98053999999999,17.01268,67.0,18.9751,18.9751,4.623714,4.6235669999999995,0.8467100000000001,12.3731,4.5354,0.050671,0.0,4.5354,0.2822,1.1655,0.0,4.605,0.0,0.0049,0.0,1.165,34.438,34.4368,24.601,24.6001,2.1965,66.992,29.046,False,2018-04-15 05:18:06.217
68.418,2018-04-15 05:12:33,335.184,8045.0,-106.98053999999999,17.01266,68.0,18.5899,18.5729,4.581809,4.579826000000001,0.61349,12.3719,4.5367,0.050671,0.0,4.5367,0.2045,1.1697,0.0,4.6066,0.0,0.0049,0.0,1.1692,34.4071,34.4046,24.6744,24.6768,2.325,70.907,30.518,False,2018-04-15 05:18:08.184
69.42399999999999,2018-04-15 05:12:33,336.538,8078.0,-106.98056000000001,17.01267,69.0,18.1966,18.1846,4.539869,4.538239,0.59265,12.3663,4.5429,0.050671,0.0,4.5429,0.1976,1.2015,0.0,4.6089,0.0,0.0049,0.0,1.201,34.3817,34.3779,24.753,24.753,2.5039,76.35600000000001,32.619,False,2018-04-15 05:18:09.538
70.431,2018-04-15 05:12:33,338.27099999999996,8119.0,-106.98056000000001,17.01268,70.0,17.975,17.9685,4.5154309999999995,4.514480000000001,0.63193,12.3723,4.5363,0.050671,0.0,4.5363,0.2106,1.2191,0.0,4.6097,0.0,0.0049,0.0,1.2185,34.3598,34.3571,24.7908,24.7904,2.3057,70.312,29.913,False,2018-04-15 05:18:11.271
71.437,2018-04-15 05:12:33,340.389,8170.0,-106.98056000000001,17.01268,71.0,17.9164,17.916,4.518966000000001,4.518823,0.6449199999999999,12.3634,4.5464,0.050671,0.0,4.5464,0.215,1.0668,0.0,4.6115,0.0,0.0049,0.0,1.0661,34.4389,34.4381,24.8658,24.8653,1.6135,49.199,20.916999999999998,False,2018-04-15 05:18:13.389
72.443,2018-04-15 05:12:33,342.754,8227.0,-106.98056000000001,17.01268,72.0,17.6098,17.5928,4.491548000000001,4.4899059999999995,0.57086,12.361,4.5491,0.050671,0.0,4.5491,0.1903,0.9428,0.0,4.6135,0.0,0.0049,0.0,0.9422,34.4632,34.4635,24.959,24.9633,1.3494,41.141999999999996,17.395,False,2018-04-15 05:18:15.754
73.449,2018-04-15 05:12:33,344.776,8276.0,-106.98053999999999,17.01268,73.0,17.2044,17.2012,4.45159,4.4510879999999995,0.5232899999999999,12.3569,4.5537,0.050671,0.0,4.5537,0.1744,0.9036,0.0,4.6153,0.0,0.0049,0.0,0.9029,34.463,34.4614,25.0564,25.0559,1.3505,41.173,17.275,False,2018-04-15 05:18:17.776
74.456,2018-04-15 05:12:33,347.077,8331.0,-106.98053999999999,17.01267,74.0,17.0598,17.0592,4.436193,4.436016,0.47411000000000003,12.3552,4.5557,0.050671,0.0,4.5557,0.158,0.8992,0.0,4.6168,0.0,0.0049,0.0,0.8985,34.4526,34.4515,25.0828,25.0821,1.4271,43.505,18.201,False,2018-04-15 05:18:20.077
