Pressure [dbar],timeS,longitude,latitude,depSMlignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS
109.0,356.068,-106.97898,16.98438,109,14.0711,14.0713,4.181444,4.181441,0.76172,12.3692,4.5398,0.0501,0,4.5398,0.2539,0.5125,0,4.5819,0,0,0,0.5116,34.7754,34.7751,26.0019,26.0016,0.0501,1.525,0.603
110.0,357.193,-106.97898,16.98438,110,14.0428,14.0407,4.178788,4.178485,0.71629,12.3682,4.5409,0.0501,0,4.5409,0.2388,0.5124,0,4.5881,0,0,0,0.5115,34.7758,34.7748,26.0081,26.0079,0.0476,1.449,0.573
111.0,358.024,-106.97898,16.98438,111,13.9829,13.9821,4.173312,4.173181,0.63909,12.3654,4.5441,0.0501,0,4.5441,0.213,0.5123,0,4.5996,0,0,0,0.5114,34.7785,34.778,26.0229,26.0227,0.0475,1.446,0.571
112.0,358.714,-106.97898,16.98438,112,13.9568,13.9568,4.170921,4.170911,0.60105,12.3644,4.5452,0.0501,0,4.5452,0.2003,0.512,0,4.6201,0,0,0,0.5111,34.7794,34.7794,26.0291,26.0291,0.0471,1.433,0.566
113.0,359.355,-106.97898,16.98438,113,13.9476,13.9482,4.170072,4.170116,0.59362,12.3641,4.5456,0.0501,0,4.5456,0.1979,0.5123,0,4.6204,0,0,0,0.5114,34.7795,34.7793,26.0311,26.0309,0.0484,1.473,0.581
114.0,360.019,-106.97898,16.98438,114,13.942,13.9424,4.169561,4.169585,0.59654,12.3641,4.5456,0.0501,0,4.5456,0.1988,0.5121,0,4.6248,0,0,0,0.5112,34.7793,34.7792,26.0322,26.032,0.0465,1.416,0.559
115.0,360.854,-106.97898,16.98438,115,13.9296,13.929,4.168442,4.168371,0.58137,12.3635,4.5462,0.0501,0,4.5462,0.1938,0.5118,0,4.6265,0,0,0,0.5109,34.7797,34.7796,26.0351,26.0351,0.0453,1.38,0.545
116.0,362.386,-106.97898,16.98438,116,13.8912,13.8914,4.165017,4.165013,0.53323,12.3622,4.5476,0.0501,0,4.5476,0.1777,0.5118,0,4.6276,0,0,0,0.5109,34.7821,34.7819,26.045,26.0448,0.0467,1.423,0.561
117.0,364.389,-106.97898,16.98438,117,13.859,13.8581,4.162053,4.161962,0.49288,12.3608,4.5494,0.0501,0,4.5494,0.1643,0.5117,0,4.6288,0,0,0,0.5108,34.7832,34.7831,26.0526,26.0527,0.0457,1.391,0.548
118.0,365.566,-106.97898,16.98438,118,13.8342,13.8344,4.159788,4.159794,0.46119,12.3602,4.55,0.0501,0,4.55,0.1537,0.5115,0,4.6287,0,0,0,0.5106,34.7841,34.784,26.0584,26.0583,0.0459,1.398,0.551
119.0,366.339,-106.97898,16.98438,119,13.8098,13.8102,4.157582,4.157578,0.43573,12.3596,4.5506,0.0501,0,4.5506,0.1453,0.5117,0,4.6234,0,0,0,0.5108,34.7852,34.7848,26.0644,26.064,0.0472,1.439,0.566
120.0,366.969,-106.97898,16.98438,120,13.7967,13.7974,4.156402,4.156492,0.42298,12.3594,4.5509,0.0501,0,4.5509,0.141,0.5118,0,4.6174,0,0,0,0.5109,34.7856,34.7858,26.0675,26.0675,0.047,1.431,0.563
121.0,367.569,-106.97898,16.98438,121,13.7658,13.7679,4.153685,4.153891,0.38976,12.3583,4.5522,0.0501,0,4.5522,0.1299,0.5118,0,4.6154,0,0,0,0.5109,34.7878,34.7878,26.0757,26.0752,0.0469,1.429,0.562
122.0,368.13,-106.97898,16.98438,122,13.7318,13.7315,4.150628,4.150599,0.34196,12.3568,4.5539,0.0501,0,4.5539,0.114,0.5117,0,4.6244,0,0,0,0.5108,34.7896,34.7896,26.0842,26.0842,0.0463,1.411,0.554
123.0,368.726,-106.97898,16.98438,123,13.6512,13.6512,4.143172,4.143182,0.30675,12.3561,4.5546,0.0501,0,4.5546,0.1022,0.5117,0,4.6273,0,0,0,0.5108,34.7925,34.7926,26.1031,26.1032,0.046,1.402,0.55
124.0,369.665,-106.97898,16.98438,124,13.6163,13.641,4.139941,4.142335,0.2916,12.3552,4.5557,0.0501,0,4.5557,0.0972,0.5116,0,4.6299,0,0,0,0.5107,34.7935,34.7935,26.1111,26.106,0.046,1.402,0.549
125.0,371.47,-106.97898,16.98438,125,13.5923,13.6132,4.13776,4.139495,0.2961,12.3553,4.5555,0.0501,0,4.5555,0.0987,0.5115,0,4.632,0,0,0,0.5106,34.7945,34.7917,26.1168,26.1103,0.0456,1.389,0.544
126.0,372.861,-106.97898,16.98438,126,13.5586,13.5579,4.134602,4.134551,0.25819,12.3543,4.5567,0.0501,0,4.5567,0.0861,0.5116,0,4.6313,0,0,0,0.5107,34.795,34.7952,26.1242,26.1245,0.046,1.399,0.548
127.0,373.841,-106.97898,16.98438,127,13.5409,13.5404,4.1328,4.132724,0.26554,12.3547,4.5563,0.0501,0,4.5563,0.0885,0.5114,0,4.632,0,0,0,0.5105,34.7938,34.7935,26.1269,26.1267,0.0451,1.375,0.538
128.0,374.886,-106.97898,16.98438,128,13.4757,13.4747,4.126337,4.12621,0.27478,12.3558,4.555,0.0501,0,4.555,0.0916,0.5114,0,4.6326,0,0,0,0.5105,34.7919,34.7917,26.1389,26.1389,0.0459,1.398,0.546
129.0,376.183,-106.97898,16.98438,129,13.4528,13.4532,4.124149,4.124179,0.27608,12.3551,4.5559,0.0501,0,4.5559,0.092,0.5113,0,4.6334,0,0,0,0.5104,34.7917,34.7917,26.1434,26.1433,0.0443,1.348,0.527
130.0,377.343,-106.97898,16.98438,130,13.4435,13.4439,4.123176,4.123222,0.28214,12.3554,4.5555,0.0501,0,4.5555,0.094,0.5111,0,4.6335,0,0,0,0.5102,34.7907,34.7907,26.1445,26.1445,0.0427,1.302,0.509
131.0,378.2,-106.97898,16.98438,131,13.4325,13.4331,4.122126,4.122183,0.28269,12.3554,4.5554,0.0501,0,4.5554,0.0942,0.5109,0,4.6282,0,0,0,0.51,34.7903,34.7903,26.1465,26.1464,0.044,1.341,0.524
132.0,378.92,-106.97898,16.98438,132,13.4222,13.4228,4.121234,4.12131,0.27664,12.3551,4.5558,0.0501,0,4.5558,0.0922,0.5109,0,4.6265,0,0,0,0.51,34.7909,34.791,26.1491,26.1491,0.044,1.339,0.523
133.0,379.616,-106.97898,16.98438,133,13.4148,13.4155,4.120772,4.120866,0.26666,12.3547,4.5562,0.0501,0,4.5562,0.0889,0.5109,0,4.627,0,0,0,0.51,34.7929,34.7931,26.1522,26.1523,0.0423,1.287,0.503
134.0,380.373,-106.97898,16.98438,134,13.4105,13.4111,4.120489,4.120565,0.25991,12.3547,4.5563,0.0501,0,4.5563,0.0866,0.5106,0,4.628,0,0,0,0.5097,34.7937,34.7939,26.1538,26.1538,0.0435,1.323,0.517
135.0,381.364,-106.97898,16.98438,135,13.3869,13.3863,4.118315,4.118249,0.24815,12.3552,4.5557,0.0501,0,4.5557,0.0827,0.5109,0,4.6288,0,0,0,0.51,34.7943,34.7943,26.1591,26.1592,0.0444,1.352,0.527
136.0,382.67,-106.97898,16.98438,136,13.339,13.3385,4.113851,4.113843,0.2265,12.3542,4.5568,0.0501,0,4.5568,0.0755,0.5107,0,4.63,0,0,0,0.5098,34.7955,34.7958,26.1698,26.1701,0.0432,1.315,0.513
137.0,383.933,-106.97898,16.98438,137,13.3128,13.3123,4.111365,4.111344,0.21536,12.3538,4.5572,0.0501,0,4.5572,0.0718,0.5108,0,4.6309,0,0,0,0.5099,34.7955,34.7957,26.1752,26.1754,0.0425,1.293,0.504
138.0,384.927,-106.97898,16.98438,138,13.2949,13.2954,4.109715,4.109795,0.20916,12.3532,4.5579,0.0501,0,4.5579,0.0697,0.5106,0,4.61,0,0,0,0.5097,34.7958,34.7962,26.179,26.1792,0.0431,1.311,0.511
139.0,385.732,-106.97898,16.98438,139,13.2713,13.2714,4.10746,4.107507,0.20382,12.3535,4.5576,0.0501,0,4.5576,0.068,0.5107,0,4.6031,0,0,0,0.5098,34.7956,34.796,26.1837,26.1839,0.0431,1.312,0.511
140.0,386.474,-106.97898,16.98438,140,13.257,13.2575,4.106158,4.10623,0.20229,12.3532,4.5579,0.0501,0,4.5579,0.0674,0.5105,0,4.5859,0,0,0,0.5096,34.7959,34.7962,26.1869,26.1869,0.0415,1.264,0.492
141.0,387.274,-106.97898,16.98438,141,13.2451,13.2454,4.104974,4.105027,0.20706,12.3529,4.5583,0.0501,0,4.5583,0.069,0.5105,0,4.5879,0,0,0,0.5096,34.7952,34.7954,26.1887,26.1888,0.0421,1.282,0.499
142.0,388.363,-106.97898,16.98438,142,13.2117,13.2109,4.102096,4.102067,0.18099,12.3526,4.5586,0.0501,0,4.5586,0.0603,0.5104,0,4.5777,0,0,0,0.5095,34.7981,34.7986,26.1978,26.1983,0.0422,1.284,0.499
143.0,390.043,-106.97898,16.98438,143,13.1941,13.1942,4.100612,4.100683,0.16933,12.3521,4.5592,0.0501,0,4.5592,0.0565,0.5104,0,4.5891,0,0,0,0.5095,34.7998,34.8003,26.2027,26.2031,0.0426,1.296,0.504
144.0,391.488,-106.97898,16.98438,144,13.1782,13.1785,4.099185,4.09927,0.16225,12.3521,4.5592,0.0501,0,4.5592,0.0541,0.5104,0,4.595,0,0,0,0.5095,34.8004,34.8009,26.2064,26.2067,0.0421,1.283,0.499
145.0,392.512,-106.97898,16.98438,145,13.1732,13.1737,4.09879,4.098906,0.16083,12.3518,4.5595,0.0501,0,4.5595,0.0536,0.5104,0,4.592,0,0,0,0.5095,34.8008,34.8014,26.2077,26.2081,0.0424,1.29,0.501
146.0,393.402,-106.97898,16.98438,146,13.1635,13.164,4.097928,4.098023,0.15619,12.3516,4.5597,0.0501,0,4.5597,0.0521,0.5104,0,4.5852,0,0,0,0.5095,34.801,34.8015,26.2099,26.2101,0.0424,1.29,0.501
147.0,394.254,-106.97898,16.98438,147,13.1489,13.1495,4.096598,4.09671,0.14918,12.3516,4.5597,0.0501,0,4.5597,0.0497,0.5104,0,4.6001,0,0,0,0.5095,34.8014,34.8019,26.2132,26.2134,0.0424,1.291,0.501
148.0,395.116,-106.97898,16.98438,148,13.1355,13.1363,4.095389,4.095511,0.14671,12.3536,4.5574,0.0501,0,4.5574,0.0489,0.5104,0,4.5856,0,0,0,0.5095,34.8017,34.8022,26.2161,26.2163,0.0422,1.285,0.499
149.0,395.976,-106.97898,16.98438,149,13.1305,13.1312,4.094904,4.095025,0.14524,12.3517,4.5596,0.0501,0,4.5596,0.0484,0.5103,0,4.6153,0,0,0,0.5094,34.8013,34.8018,26.2168,26.2171,0.0421,1.281,0.497
150.0,396.832,-106.97898,16.98438,150,13.104,13.1038,4.09219,4.092203,0.14321,12.3521,4.5591,0.0501,0,4.5591,0.0477,0.5104,0,4.609,0,0,0,0.5095,34.7994,34.7997,26.2207,26.221,0.0425,1.293,0.502
151.0,397.723,-106.97898,16.98438,151,13.0664,13.0654,4.088473,4.088405,0.13707,12.3522,4.5591,0.0501,0,4.5591,0.0457,0.5103,0,4.5715,0,0,0,0.5094,34.7981,34.7984,26.2273,26.2277,0.0424,1.292,0.501
152.0,398.745,-106.97899,16.98438,152,13.0021,13.0008,4.08234,4.082265,0.12325,12.3521,4.5592,0.0501,0,4.5592,0.0411,0.5104,0,4.6128,0,0,0,0.5095,34.7983,34.7988,26.2404,26.241,0.0428,1.305,0.505
153.0,399.956,-106.97899,16.98438,153,12.9297,12.9281,4.075485,4.075419,0.10779,12.3515,4.5599,0.0501,0,4.5599,0.0359,0.5104,0,4.6179,0,0,0,0.5095,34.7991,34.7999,26.2555,26.2564,0.0424,1.291,0.499
154.0,401.16,-106.97898,16.98438,154,12.8941,12.8943,4.072149,4.072231,0.10193,12.3512,4.5602,0.0501,0,4.5602,0.034,0.5104,0,4.6237,0,0,0,0.5095,34.7996,34.8002,26.263,26.2635,0.0427,1.301,0.502
155.0,402.181,-106.97898,16.98438,155,12.8774,12.8777,4.070576,4.070685,0.099179,12.3511,4.5603,0.0501,0,4.5603,0.0331,0.5104,0,4.6273,0,0,0,0.5095,34.7995,34.8003,26.2663,26.2668,0.0427,1.301,0.503
156.0,403.073,-106.97898,16.98438,156,12.8634,12.864,4.069237,4.069366,0.097229,12.3512,4.5602,0.0501,0,4.5602,0.0324,0.5104,0,4.6094,0,0,0,0.5095,34.7992,34.7999,26.2689,26.2693,0.0421,1.282,0.495
157.0,403.922,-106.97898,16.98438,157,12.8438,12.8442,4.067404,4.067506,0.094699,12.3507,4.5608,0.0501,0,4.5608,0.0315,0.5103,0,4.5847,0,0,0,0.5094,34.7992,34.7998,26.2728,26.2732,0.0422,1.284,0.496
158.0,404.787,-106.97898,16.98438,158,12.8306,12.8311,4.066222,4.066335,0.094888,12.3516,4.5597,0.0501,0,4.5597,0.0316,0.5103,0,4.6267,0,0,0,0.5094,34.7997,34.8003,26.2758,26.2763,0.0423,1.289,0.497
159.0,405.773,-106.97898,16.98438,159,12.8222,12.8224,4.065573,4.065697,0.090705,12.3513,4.5601,0.0501,0,4.5601,0.0302,0.5103,0,4.6283,0,0,0,0.5094,34.8008,34.8018,26.2784,26.2791,0.0416,1.266,0.488
160.0,407.017,-106.97898,16.98438,160,12.8055,12.8054,4.064235,4.064334,0.087234,12.3498,4.5618,0.0501,0,4.5618,0.0291,0.5101,0,4.6205,0,0,0,0.5092,34.8029,34.8039,26.2834,26.2842,0.0413,1.259,0.485
161.0,408.377,-106.979,16.98438,161,12.7879,12.7879,4.06272,4.062837,0.083624,12.3498,4.5618,0.0501,0,4.5618,0.0279,0.5102,0,4.6196,0,0,0,0.5093,34.8043,34.8053,26.288,26.2888,0.0424,1.292,0.498
162.0,409.477,-106.979,16.98438,162,12.763,12.7626,4.060489,4.060552,0.080156,12.3507,4.5608,0.0501,0,4.5608,0.0267,0.5103,0,4.6219,0,0,0,0.5094,34.8054,34.8063,26.2938,26.2946,0.0424,1.292,0.498
163.0,410.415,-106.979,16.98438,163,12.7225,12.722,4.056706,4.056722,0.077025,12.3503,4.5612,0.0501,0,4.5612,0.0256,0.5102,0,4.5879,0,0,0,0.5093,34.8061,34.8067,26.3024,26.3029,0.0408,1.242,0.478
164.0,411.378,-106.979,16.98438,164,12.6733,12.6725,4.051923,4.05194,0.075542,12.3489,4.5628,0.0501,0,4.5628,0.0251,0.5101,0,4.6177,0,0,0,0.5092,34.8052,34.8061,26.3114,26.3122,0.0412,1.254,0.482
165.0,412.525,-106.97898,16.98438,165,12.6577,12.6587,4.050429,4.050608,0.07379,12.348,4.5639,0.0501,0,4.5639,0.0246,0.5098,0,4.6172,0,0,0,0.5089,34.8048,34.8056,26.3142,26.3146,0.0404,1.23,0.473
166.0,413.85,-106.97898,16.98438,166,12.6478,12.6474,4.049446,4.049522,0.075257,12.3484,4.5634,0.0501,0,4.5634,0.0251,0.5098,0,4.6185,0,0,0,0.5089,34.8041,34.8052,26.3156,26.3165,0.0406,1.235,0.475
167.0,414.928,-106.97898,16.98438,167,12.6351,12.6354,4.048252,4.048394,0.075088,12.3479,4.564,0.0501,0,4.564,0.025,0.51,0,4.6168,0,0,0,0.5091,34.8039,34.805,26.3181,26.3188,0.0417,1.268,0.487
168.0,415.722,-106.97898,16.98438,168,12.6237,12.6242,4.04721,4.04736,0.073275,12.348,4.5639,0.0501,0,4.5639,0.0244,0.5099,0,4.6188,0,0,0,0.509,34.804,34.805,26.3204,26.321,0.0411,1.252,0.481
169.0,416.374,-106.97898,16.98438,169,12.6159,12.6161,4.046541,4.046667,0.073542,12.348,4.5639,0.0501,0,4.5639,0.0245,0.5101,0,4.6148,0,0,0,0.5092,34.8044,34.8054,26.3222,26.3229,0.0418,1.273,0.489
170.0,416.972,-106.979,16.98438,170,12.6066,12.6071,4.045628,4.045827,0.07349,12.3481,4.5637,0.0501,0,4.5637,0.0245,0.5099,0,4.614,0,0,0,0.509,34.8038,34.8052,26.3236,26.3246,0.0408,1.242,0.477
171.0,417.557,-106.979,16.98438,171,12.5958,12.5965,4.044627,4.044833,0.073262,12.3475,4.5644,0.0501,0,4.5644,0.0244,0.5099,0,4.6198,0,0,0,0.509,34.8037,34.8051,26.3257,26.3266,0.0401,1.22,0.469
172.0,418.197,-106.979,16.98438,172,12.5824,12.5831,4.043284,4.043449,0.07326,12.3479,4.564,0.0501,0,4.564,0.0244,0.5097,0,4.6194,0,0,0,0.5088,34.8027,34.8037,26.3276,26.3282,0.0386,1.176,0.452
173.0,419.259,-106.979,16.98438,173,12.5654,12.573,4.041602,4.042562,0.073526,12.3478,4.5641,0.0501,0,4.5641,0.0245,0.5096,0,4.6199,0,0,0,0.5087,34.8019,34.8041,26.3303,26.3305,0.0394,1.199,0.46
174.0,421.439,-106.979,16.98436,174,12.5575,12.5637,4.040786,4.041477,0.073389,12.3477,4.5642,0.0501,0,4.5642,0.0244,0.5098,0,4.6204,0,0,0,0.5089,34.8009,34.8018,26.3311,26.3305,0.0417,1.271,0.488
175.0,422.866,-106.979,16.98436,175,12.462,12.4615,4.031284,4.031371,0.07294,12.3474,4.5646,0.0501,0,4.5646,0.0243,0.5096,0,4.6203,0,0,0,0.5087,34.7973,34.7986,26.347,26.3481,0.0386,1.174,0.45
176.0,423.804,-106.979,16.98436,176,12.4308,12.4305,4.028129,4.028222,0.073264,12.3475,4.5644,0.0501,0,4.5644,0.0244,0.5096,0,4.6221,0,0,0,0.5087,34.7953,34.7965,26.3515,26.3525,0.0401,1.222,0.468
177.0,424.719,-106.979,16.98436,177,12.4167,12.4167,4.026737,4.026843,0.073095,12.3476,4.5643,0.0501,0,4.5643,0.0243,0.5097,0,4.6237,0,0,0,0.5088,34.7945,34.7955,26.3537,26.3545,0.0399,1.214,0.465
178.0,425.842,-106.979,16.98436,178,12.3995,12.3979,4.024989,4.024952,0.073032,12.3477,4.5642,0.0501,0,4.5642,0.0243,0.5094,0,4.6239,0,0,0,0.5085,34.7931,34.7942,26.356,26.3571,0.0384,1.17,0.448
179.0,427.183,-106.979,16.98436,179,12.3785,12.3784,4.022924,4.023045,0.072874,12.3473,4.5646,0.0501,0,4.5646,0.0243,0.5093,0,4.6239,0,0,0,0.5084,34.7922,34.7935,26.3594,26.3604,0.039,1.189,0.454
180.0,428.188,-106.979,16.98438,180,12.3655,12.3656,4.021733,4.021849,0.072912,12.3473,4.5647,0.0501,0,4.5647,0.0243,0.5094,0,4.6226,0,0,0,0.5085,34.7923,34.7934,26.362,26.3628,0.04,1.217,0.465
181.0,428.939,-106.979,16.98438,181,12.3518,12.3522,4.020438,4.02061,0.072343,12.3472,4.5648,0.0501,0,4.5648,0.0241,0.5096,0,4.6232,0,0,0,0.5087,34.7921,34.7934,26.3645,26.3655,0.0402,1.222,0.467
182.0,429.582,-106.979,16.98438,182,12.3397,12.3404,4.019286,4.019461,0.073014,12.3471,4.5649,0.0501,0,4.5649,0.0243,0.5094,0,4.621,0,0,0,0.5085,34.7918,34.7928,26.3667,26.3673,0.0381,1.16,0.443
183.0,430.22,-106.979,16.98438,183,12.3317,12.3319,4.018532,4.018694,0.073265,12.3468,4.5651,0.0501,0,4.5651,0.0244,0.5092,0,4.6231,0,0,0,0.5083,34.7915,34.7928,26.368,26.369,0.0377,1.148,0.438
184.0,430.9,-106.979,16.98437,184,12.3275,12.3274,4.018158,4.018286,0.07326,12.3468,4.5652,0.0501,0,4.5652,0.0244,0.5093,0,4.6243,0,0,0,0.5084,34.7913,34.7926,26.3687,26.3697,0.0387,1.177,0.449
185.0,431.729,-106.979,16.98436,185,12.325,12.3256,4.017952,4.018134,0.072794,12.3468,4.5652,0.0501,0,4.5652,0.0242,0.5091,0,4.6283,0,0,0,0.5082,34.7912,34.7924,26.3691,26.37,0.0387,1.179,0.45
186.0,432.865,-106.979,16.98436,186,12.3222,12.3224,4.017708,4.017872,0.073139,12.3468,4.5651,0.0501,0,4.5651,0.0244,0.5093,0,4.6255,0,0,0,0.5084,34.791,34.7924,26.3696,26.3706,0.039,1.187,0.453
187.0,434.329,-106.979,16.98436,187,12.3183,12.3184,4.017367,4.017526,0.072604,12.3469,4.5651,0.0501,0,4.5651,0.0242,0.5092,0,4.6256,0,0,0,0.5083,34.7909,34.7923,26.3703,26.3713,0.0388,1.182,0.451
188.0,435.92,-106.979,16.98436,188,12.3107,12.3111,4.016648,4.01684,0.073602,12.347,4.565,0.0501,0,4.565,0.0245,0.5093,0,4.6256,0,0,0,0.5084,34.7906,34.792,26.3715,26.3725,0.0396,1.205,0.46
189.0,437.071,-106.979,16.98436,189,12.2968,12.2968,4.015272,4.015432,0.072179,12.3469,4.5651,0.0501,0,4.5651,0.024,0.5093,0,4.6246,0,0,0,0.5084,34.7898,34.7912,26.3736,26.3747,0.04,1.219,0.465
190.0,437.89,-106.979,16.98436,190,12.2622,12.2615,4.011611,4.011632,0.072456,12.3469,4.565,0.0501,0,4.565,0.0241,0.5095,0,4.6103,0,0,0,0.5086,34.7859,34.7868,26.3773,26.3781,0.0396,1.205,0.46
191.0,438.603,-106.979,16.98436,191,12.2053,12.2047,4.00592,4.005957,0.072243,12.3471,4.5649,0.0501,0,4.5649,0.0241,0.5093,0,4.598,0,0,0,0.5084,34.7832,34.7841,26.3862,26.387,0.0377,1.147,0.437
192.0,439.32,-106.979,16.98436,192,12.1851,12.1856,4.004109,4.00429,0.072818,12.3467,4.5653,0.0501,0,4.5653,0.0243,0.5092,0,4.6252,0,0,0,0.5083,34.7839,34.7852,26.3907,26.3916,0.0385,1.174,0.447
193.0,440.142,-106.979,16.98436,193,12.1799,12.1799,4.003617,4.00377,0.072938,12.3469,4.565,0.0501,0,4.565,0.0243,0.5092,0,4.6264,0,0,0,0.5083,34.7836,34.7851,26.3914,26.3926,0.0389,1.185,0.451
194.0,441.485,-106.979,16.98436,194,12.1739,12.1744,4.003047,4.003253,0.072456,12.3465,4.5655,0.0501,0,4.5655,0.0241,0.5092,0,4.6268,0,0,0,0.5083,34.7832,34.7848,26.3923,26.3934,0.0385,1.173,0.447
195.0,443.438,-106.979,16.98436,195,12.1663,12.1667,4.002319,4.002502,0.071922,12.3463,4.5658,0.0501,0,4.5658,0.024,0.5092,0,4.6276,0,0,0,0.5083,34.7828,34.7842,26.3935,26.3945,0.0392,1.194,0.455
196.0,444.635,-106.979,16.98436,196,12.1568,12.1572,4.001415,4.001628,0.07133,12.3465,4.5655,0.0501,0,4.5655,0.0238,0.5091,0,4.6259,0,0,0,0.5083,34.7824,34.7841,26.395,26.3963,0.0386,1.174,0.447
197.0,445.5,-106.979,16.98436,197,12.1389,12.139,3.999583,3.999739,0.070368,12.347,4.565,0.0501,0,4.565,0.0235,0.5092,0,4.6247,0,0,0,0.5083,34.7808,34.7822,26.3972,26.3983,0.0391,1.19,0.453
198.0,446.251,-106.979,16.98436,198,12.1199,12.1202,3.997669,3.997848,0.072616,12.3465,4.5655,0.0501,0,4.5655,0.0242,0.5092,0,4.6233,0,0,0,0.5083,34.7794,34.7809,26.3998,26.4009,0.0387,1.178,0.448
199.0,446.963,-106.979,16.98436,199,12.1025,12.1028,3.995932,3.996086,0.073047,12.3469,4.5651,0.0501,0,4.5651,0.0243,0.5092,0,4.6234,0,0,0,0.5083,34.7784,34.7796,26.4024,26.4032,0.0389,1.183,0.45
200.0,447.671,-106.979,16.98436,200,12.0812,12.0815,3.993761,3.993928,0.071527,12.3465,4.5656,0.0501,0,4.5656,0.0238,0.509,0,4.6238,0,0,0,0.5082,34.7766,34.778,26.4051,26.4061,0.0386,1.176,0.447
201.0,448.408,-106.979,16.98436,201,12.0598,12.0602,3.991602,3.99177,0.072461,12.3467,4.5653,0.0501,0,4.5653,0.0241,0.5092,0,4.624,0,0,0,0.5083,34.7751,34.7764,26.408,26.409,0.039,1.186,0.451
202.0,449.14,-106.979,16.98436,202,12.0507,12.0512,3.990693,3.990892,0.073276,12.3465,4.5655,0.0501,0,4.5655,0.0244,0.5091,0,4.6241,0,0,0,0.5082,34.7742,34.7758,26.4091,26.4103,0.0386,1.176,0.447
203.0,449.868,-106.979,16.98436,203,12.0418,12.0423,3.98983,3.990008,0.071,12.3462,4.5659,0.0501,0,4.5659,0.0237,0.5091,0,4.624,0,0,0,0.5082,34.7737,34.775,26.4105,26.4114,0.0386,1.175,0.446
204.0,450.592,-106.979,16.98436,204,12.0355,12.036,3.989261,3.989463,0.070945,12.3461,4.5661,0.0501,0,4.5661,0.0236,0.5091,0,4.6227,0,0,0,0.5082,34.7736,34.7751,26.4116,26.4127,0.0383,1.165,0.442
205.0,451.373,-106.979,16.98436,205,12.0217,12.0215,3.987897,3.988011,0.071237,12.3467,4.5653,0.0501,0,4.5653,0.0237,0.5091,0,4.6227,0,0,0,0.5082,34.7728,34.7741,26.4136,26.4147,0.039,1.187,0.45
206.0,453.013,-106.979,16.98436,206,12.0124,12.0106,3.987111,3.987105,0.07156,12.3465,4.5656,0.0501,0,4.5656,0.0238,0.509,0,4.6253,0,0,0,0.5082,34.7733,34.775,26.4158,26.4174,0.0383,1.168,0.443
207.0,456.157,-106.979,16.98436,207,12.0243,12.0215,3.988254,3.98814,0.07134,12.3461,4.5661,0.0501,0,4.5661,0.0238,0.509,0,4.6277,0,0,0,0.5081,34.773,34.7744,26.4133,26.415,0.0386,1.174,0.445
208.0,457.044,-106.979,16.98436,208,11.9821,11.9829,3.984177,3.98442,0.072786,12.3459,4.5662,0.0501,0,4.5662,0.0242,0.5091,0,4.6264,0,0,0,0.5082,34.7721,34.7738,26.4207,26.4219,0.0391,1.19,0.451
209.0,457.848,-106.979,16.98436,209,11.9642,11.9646,3.98223,3.982418,0.072044,12.3461,4.566,0.0501,0,4.566,0.024,0.509,0,4.6251,0,0,0,0.5081,34.7694,34.7709,26.422,26.4231,0.0383,1.167,0.442
210.0,458.592,-106.979,16.98436,210,11.9263,11.9264,3.978393,3.97852,0.071638,12.3461,4.566,0.0501,0,4.566,0.0239,0.5091,0,4.6261,0,0,0,0.5082,34.7669,34.768,26.4273,26.4281,0.0396,1.205,0.456
211.0,459.345,-106.979,16.98436,211,11.9054,11.9057,3.976411,3.976582,0.072838,12.346,4.5662,0.0501,0,4.5662,0.0243,0.5091,0,4.6252,0,0,0,0.5082,34.7665,34.768,26.431,26.4321,0.0391,1.191,0.451
212.0,460.125,-106.979,16.98436,212,11.8931,11.893,3.975239,3.975385,0.071289,12.3455,4.5667,0.0501,0,4.5667,0.0238,0.5091,0,4.6264,0,0,0,0.5082,34.7662,34.7677,26.4331,26.4343,0.0383,1.166,0.441
213.0,460.928,-106.979,16.98438,213,11.873,11.8724,3.973244,3.973334,0.070823,12.3456,4.5666,0.0501,0,4.5666,0.0236,0.509,0,4.6267,0,0,0,0.5081,34.765,34.7664,26.436,26.4372,0.0384,1.168,0.442
214.0,461.723,-106.979,16.98438,214,11.8452,11.8442,3.970405,3.97045,0.073306,12.3451,4.5672,0.0501,0,4.5672,0.0244,0.5091,0,4.6266,0,0,0,0.5082,34.7628,34.7641,26.4395,26.4408,0.0388,1.182,0.447
215.0,462.494,-106.979,16.98438,215,11.8302,11.831,3.968846,3.969093,0.071537,12.3451,4.5672,0.0501,0,4.5672,0.0238,0.5091,0,4.6273,0,0,0,0.5082,34.7611,34.7628,26.4411,26.4422,0.0391,1.191,0.45
216.0,463.24,-106.979,16.98438,216,11.8246,11.8265,3.968286,3.968658,0.072174,12.3451,4.5673,0.0501,0,4.5673,0.024,0.5091,0,4.6276,0,0,0,0.5082,34.7604,34.7623,26.4417,26.4427,0.0392,1.193,0.451
